Filename,Particip_ID,Pgph,DefaultLang,CS_cond,Region,nsyll,duration,speechrate,List,Dom_lang,Eng_sprint,Span_sprint,Dom_Sprint,Nondom_Sprint,BLI_Score,Eng_AOA
b3rr_edp1_longestoverlap_ISI_6_test,b3rr,p1,Eng,mixed,6,9,1.82,4.94,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp1_longestoverlap_ISI_7_test,b3rr,p1,Eng,mixed,7,4,1.1,3.64,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp1_longestoverlap_ISI_9_test,b3rr,p1,Eng,mixed,9,8,1.38,5.8,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp1_longestoverlap_ISI_10_test,b3rr,p1,Eng,mixed,10,3,1.22,2.46,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_0_test,b3rr,p1,Eng,single,0,4,1.14,3.51,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_1_test,b3rr,p1,Eng,single,1,10,2.04,4.9,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_2_test,b3rr,p1,Eng,single,2,6,1.42,4.22,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_3_test,b3rr,p1,Eng,single,3,5,1.3,3.85,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_4_test,b3rr,p1,Eng,single,4,5,0.84,5.95,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_5_test,b3rr,p1,Eng,single,5,10,2.46,4.06,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_6_test,b3rr,p1,Eng,single,6,7,1.56,4.49,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_7_test,b3rr,p1,Eng,single,7,4,1.14,3.51,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_9_test,b3rr,p1,Eng,single,9,8,1.46,5.48,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop1_longestoverlap_ISI_10_test,b3rr,p1,Eng,single,10,3,1.1,2.73,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_0_test,b3rr,p2,Eng,mixed,0,13,2.8,4.64,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_1_test,b3rr,p2,Eng,mixed,1,10,2.5,4,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_3_test,b3rr,p2,Eng,mixed,3,2,0.54,3.7,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_4_test,b3rr,p2,Eng,mixed,4,5,1.3,3.85,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_5_test,b3rr,p2,Eng,mixed,5,10,2.02,4.95,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_6_test,b3rr,p2,Eng,mixed,6,8,1.8,4.44,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_7_test,b3rr,p2,Eng,mixed,7,6,1.82,3.3,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_8_test,b3rr,p2,Eng,mixed,8,4,0.88,4.54,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_9_test,b3rr,p2,Eng,mixed,9,8,1.96,4.08,4,Eng,77,44,77,44,0.571428571,0
b3rr_edp2_longestoverlap_ISI_10_test,b3rr,p2,Eng,mixed,10,3,1.28,2.34,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_0_test,b3rr,p2,Eng,single,0,13,2.94,4.42,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_1_test,b3rr,p2,Eng,single,1,12,2.52,4.76,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_3_test,b3rr,p2,Eng,single,3,2,0.56,3.57,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_4_test,b3rr,p2,Eng,single,4,6,1.38,4.35,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_5_test,b3rr,p2,Eng,single,5,11,2.14,5.14,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_6_test,b3rr,p2,Eng,single,6,7,1.72,4.07,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_7_test,b3rr,p2,Eng,single,7,9,1.8,5,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_8_test,b3rr,p2,Eng,single,8,3,0.8,3.75,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_9_test,b3rr,p2,Eng,single,9,7,1.72,4.07,4,Eng,77,44,77,44,0.571428571,0
b3rr_eop2_longestoverlap_ISI_10_test,b3rr,p2,Eng,single,10,6,1.3,4.61,4,Eng,77,44,77,44,0.571428571,0
b40_edp1_longestoverlap_ISI_0_test,b40,p1,Eng,mixed,0,2,1.06,1.89,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_1_test,b40,p1,Eng,mixed,1,10,3.08,3.25,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_2_test,b40,p1,Eng,mixed,2,5,1.36,3.68,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_3_test,b40,p1,Eng,mixed,3,9,1.56,5.77,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_4_test,b40,p1,Eng,mixed,4,4,1.1,3.64,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_5_test,b40,p1,Eng,mixed,5,7,2.56,2.73,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_6_test,b40,p1,Eng,mixed,6,8,2.04,3.92,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_7_test,b40,p1,Eng,mixed,7,3,1.46,2.05,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_8_test,b40,p1,Eng,mixed,8,12,2.78,4.32,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_9_test,b40,p1,Eng,mixed,9,15,3.22,4.66,9,Eng,70,38,70,38,0.542857143,3
b40_edp1_longestoverlap_ISI_10_test,b40,p1,Eng,mixed,10,2,1.06,1.89,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_0_test,b40,p1,Eng,single,0,3,1.04,2.88,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_1_test,b40,p1,Eng,single,1,13,3.5,3.71,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_2_test,b40,p1,Eng,single,2,5,1.32,3.79,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_3_test,b40,p1,Eng,single,3,6,1.64,3.66,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_4_test,b40,p1,Eng,single,4,5,1.14,4.39,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_5_test,b40,p1,Eng,single,5,6,2.16,2.78,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_6_test,b40,p1,Eng,single,6,8,1.78,4.49,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_7_test,b40,p1,Eng,single,7,4,1.36,2.94,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_8_test,b40,p1,Eng,single,8,10,2.2,4.54,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_9_test,b40,p1,Eng,single,9,13,3.14,4.14,9,Eng,70,38,70,38,0.542857143,3
b40_eop1_longestoverlap_ISI_10_test,b40,p1,Eng,single,10,3,1.38,2.17,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_0_test,b40,p2,Eng,mixed,0,13,3.82,3.4,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_1_test,b40,p2,Eng,mixed,1,3,0.74,4.05,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_2_test,b40,p2,Eng,mixed,2,6,2,3,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_3_test,b40,p2,Eng,mixed,3,3,0.64,4.69,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_4_test,b40,p2,Eng,mixed,4,7,1.76,3.98,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_5_test,b40,p2,Eng,mixed,5,11,2.42,4.54,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_6_test,b40,p2,Eng,mixed,6,6,1.14,5.26,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_7_test,b40,p2,Eng,mixed,7,12,2.72,4.41,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_8_test,b40,p2,Eng,mixed,8,2,0.42,4.76,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_9_test,b40,p2,Eng,mixed,9,6,1.78,3.37,9,Eng,70,38,70,38,0.542857143,3
b40_edp2_longestoverlap_ISI_10_test,b40,p2,Eng,mixed,10,7,1.5,4.67,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_0_test,b40,p2,Eng,single,0,13,4.16,3.12,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_1_test,b40,p2,Eng,single,1,6,1.4,4.29,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_2_test,b40,p2,Eng,single,2,5,1.32,3.79,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_3_test,b40,p2,Eng,single,3,2,0.52,3.85,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_4_test,b40,p2,Eng,single,4,7,2.24,3.12,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_5_test,b40,p2,Eng,single,5,12,2.66,4.51,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_6_test,b40,p2,Eng,single,6,4,0.74,5.4,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_7_test,b40,p2,Eng,single,7,11,2.86,3.85,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_8_test,b40,p2,Eng,single,8,2,0.38,5.26,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_9_test,b40,p2,Eng,single,9,6,1.84,3.26,9,Eng,70,38,70,38,0.542857143,3
b40_eop2_longestoverlap_ISI_10_test,b40,p2,Eng,single,10,6,1.66,3.61,9,Eng,70,38,70,38,0.542857143,3
b41r_edp1_longestoverlap_ISI_0_test,b41r,p1,Eng,mixed,0,5,1.38,3.62,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_1_test,b41r,p1,Eng,mixed,1,10,2.88,3.47,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_2_test,b41r,p1,Eng,mixed,2,8,1.62,4.94,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_3_test,b41r,p1,Eng,mixed,3,11,2.6,4.23,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_4_test,b41r,p1,Eng,mixed,4,4,0.88,4.55,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_5_test,b41r,p1,Eng,mixed,5,13,2.76,4.71,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_6_test,b41r,p1,Eng,mixed,6,7,1.5,4.67,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_7_test,b41r,p1,Eng,mixed,7,4,1.28,3.12,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_8_test,b41r,p1,Eng,mixed,8,8,2.1,3.81,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_9_test,b41r,p1,Eng,mixed,9,11,2.5,4.4,10,Eng,69,57,69,57,0.826086957,4
b41r_edp1_longestoverlap_ISI_10_test,b41r,p1,Eng,mixed,10,3,1.1,2.73,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_0_test,b41r,p1,Eng,single,0,4,1.5,2.67,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_1_test,b41r,p1,Eng,single,1,11,2.76,3.98,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_2_test,b41r,p1,Eng,single,2,8,1.62,4.94,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_3_test,b41r,p1,Eng,single,3,12,2.54,4.72,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_4_test,b41r,p1,Eng,single,4,4,0.88,4.54,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_5_test,b41r,p1,Eng,single,5,14,2.6,5.38,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_6_test,b41r,p1,Eng,single,6,8,1.5,5.33,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_7_test,b41r,p1,Eng,single,7,3,1.02,2.94,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_8_test,b41r,p1,Eng,single,8,9,2.04,4.41,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_9_test,b41r,p1,Eng,single,9,12,2.46,4.88,10,Eng,69,57,69,57,0.826086957,4
b41r_eop1_longestoverlap_ISI_10_test,b41r,p1,Eng,single,10,3,0.98,3.06,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_0_test,b41r,p2,Eng,mixed,0,12,3.08,3.89,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_1_test,b41r,p2,Eng,mixed,1,12,2.52,4.76,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_2_test,b41r,p2,Eng,mixed,2,5,1.12,4.46,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_3_test,b41r,p2,Eng,mixed,3,2,0.6,3.33,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_4_test,b41r,p2,Eng,mixed,4,7,1.38,5.07,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_5_test,b41r,p2,Eng,mixed,5,15,2.66,5.64,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_6_test,b41r,p2,Eng,mixed,6,12,2.7,4.44,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_7_test,b41r,p2,Eng,mixed,7,19,3,6.33,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_8_test,b41r,p2,Eng,mixed,8,2,0.9,2.22,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_9_test,b41r,p2,Eng,mixed,9,12,2.56,4.69,10,Eng,69,57,69,57,0.826086957,4
b41r_edp2_longestoverlap_ISI_10_test,b41r,p2,Eng,mixed,10,7,1.28,5.47,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_0_test,b41r,p2,Eng,single,0,13,3.1,4.19,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_1_test,b41r,p2,Eng,single,1,11,2.42,4.54,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_2_test,b41r,p2,Eng,single,2,5,1.1,4.54,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_3_test,b41r,p2,Eng,single,3,2,0.58,3.45,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_4_test,b41r,p2,Eng,single,4,8,1.52,5.26,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_5_test,b41r,p2,Eng,single,5,15,2.5,6,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_6_test,b41r,p2,Eng,single,6,13,2.62,4.96,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_7_test,b41r,p2,Eng,single,7,17,3.1,5.48,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_8_test,b41r,p2,Eng,single,8,3,0.9,3.33,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_9_test,b41r,p2,Eng,single,9,11,2.66,4.13,10,Eng,69,57,69,57,0.826086957,4
b41r_eop2_longestoverlap_ISI_10_test,b41r,p2,Eng,single,10,6,1.28,4.69,10,Eng,69,57,69,57,0.826086957,4
b42rr_edp1_longestoverlap_ISI_0_test,b42rr,p1,Eng,mixed,0,3,1.06,2.83,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_1_test,b42rr,p1,Eng,mixed,1,10,2.44,4.1,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_2_test,b42rr,p1,Eng,mixed,2,6,1.8,3.33,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_3_test,b42rr,p1,Eng,mixed,3,6,1.48,4.05,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_4_test,b42rr,p1,Eng,mixed,4,4,0.86,4.65,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_5_test,b42rr,p1,Eng,mixed,5,5,1.32,3.79,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_6_test,b42rr,p1,Eng,mixed,6,5,1.36,3.68,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_7_test,b42rr,p1,Eng,mixed,7,3,0.96,3.12,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_8_test,b42rr,p1,Eng,mixed,8,7,2.04,3.43,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_9_test,b42rr,p1,Eng,mixed,9,7,1.8,3.89,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp1_longestoverlap_ISI_10_test,b42rr,p1,Eng,mixed,10,6,2.08,2.88,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_0_test,b42rr,p1,Eng,single,0,4,0.88,4.54,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_1_test,b42rr,p1,Eng,single,1,11,2.54,4.33,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_2_test,b42rr,p1,Eng,single,2,6,1.34,4.48,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_3_test,b42rr,p1,Eng,single,3,7,1.34,5.22,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_4_test,b42rr,p1,Eng,single,4,4,0.92,4.35,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_5_test,b42rr,p1,Eng,single,5,4,1.2,3.33,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_6_test,b42rr,p1,Eng,single,6,5,1.22,4.1,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_7_test,b42rr,p1,Eng,single,7,4,1.02,3.92,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_8_test,b42rr,p1,Eng,single,8,8,2.04,3.92,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_9_test,b42rr,p1,Eng,single,9,10,1.9,5.26,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop1_longestoverlap_ISI_10_test,b42rr,p1,Eng,single,10,5,1.46,3.42,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_0_test,b42rr,p2,Eng,mixed,0,12,2.42,4.96,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_1_test,b42rr,p2,Eng,mixed,1,5,1.1,4.54,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_3_test,b42rr,p2,Eng,mixed,3,2,0.62,3.23,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_4_test,b42rr,p2,Eng,mixed,4,3,0.98,3.06,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_5_test,b42rr,p2,Eng,mixed,5,8,1.84,4.35,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_6_test,b42rr,p2,Eng,mixed,6,3,0.76,3.95,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_7_test,b42rr,p2,Eng,mixed,7,8,1.42,5.63,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_9_test,b42rr,p2,Eng,mixed,9,7,1.6,4.37,11,Eng,78,49,78,49,0.628205128,6
b42rr_edp2_longestoverlap_ISI_10_test,b42rr,p2,Eng,mixed,10,11,2.32,4.74,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_0_test,b42rr,p2,Eng,single,0,11,2.32,4.74,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_1_test,b42rr,p2,Eng,single,1,5,1.04,4.81,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_3_test,b42rr,p2,Eng,single,3,2,0.78,2.56,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_4_test,b42rr,p2,Eng,single,4,4,1.16,3.45,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_5_test,b42rr,p2,Eng,single,5,8,1.62,4.94,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_6_test,b42rr,p2,Eng,single,6,3,0.78,3.84,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_7_test,b42rr,p2,Eng,single,7,7,1.26,5.55,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_9_test,b42rr,p2,Eng,single,9,7,1.5,4.67,11,Eng,78,49,78,49,0.628205128,6
b42rr_eop2_longestoverlap_ISI_10_test,b42rr,p2,Eng,single,10,10,2.04,4.9,11,Eng,78,49,78,49,0.628205128,6
b43_edp1_longestoverlap_ISI_0_test,b43,p1,Eng,mixed,0,7,1.84,3.8,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_1_test,b43,p1,Eng,mixed,1,12,3.58,3.35,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_2_test,b43,p1,Eng,mixed,2,9,2.3,3.91,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_3_test,b43,p1,Eng,mixed,3,3,1.24,2.42,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_4_test,b43,p1,Eng,mixed,4,4,1.36,2.94,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_5_test,b43,p1,Eng,mixed,5,11,2.88,3.82,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_6_test,b43,p1,Eng,mixed,6,6,1.8,3.33,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_7_test,b43,p1,Eng,mixed,7,7,1.26,5.55,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_8_test,b43,p1,Eng,mixed,8,6,2.24,2.68,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_9_test,b43,p1,Eng,mixed,9,8,1.68,4.76,12,Eng,69,45,69,45,0.652173913,0
b43_edp1_longestoverlap_ISI_10_test,b43,p1,Eng,mixed,10,4,1.42,2.82,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_0_test,b43,p1,Eng,single,0,8,1.98,4.04,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_1_test,b43,p1,Eng,single,1,14,3.52,3.98,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_2_test,b43,p1,Eng,single,2,9,2.3,3.91,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_3_test,b43,p1,Eng,single,3,4,1.26,3.17,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_4_test,b43,p1,Eng,single,4,6,1.08,5.55,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_5_test,b43,p1,Eng,single,5,11,3.14,3.5,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_6_test,b43,p1,Eng,single,6,7,1.9,3.68,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_7_test,b43,p1,Eng,single,7,5,1.28,3.91,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_8_test,b43,p1,Eng,single,8,5,2.12,2.36,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_9_test,b43,p1,Eng,single,9,8,1.9,4.21,12,Eng,69,45,69,45,0.652173913,0
b43_eop1_longestoverlap_ISI_10_test,b43,p1,Eng,single,10,3,1.44,2.08,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_0_test,b43,p2,Eng,mixed,0,8,2.2,3.64,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_1_test,b43,p2,Eng,mixed,1,6,1.54,3.9,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_3_test,b43,p2,Eng,mixed,3,3,0.98,3.06,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_4_test,b43,p2,Eng,mixed,4,4,1.2,3.33,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_5_test,b43,p2,Eng,mixed,5,9,2.5,3.6,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_6_test,b43,p2,Eng,mixed,6,11,2.78,3.96,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_7_test,b43,p2,Eng,mixed,7,13,3.26,3.99,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_8_test,b43,p2,Eng,mixed,8,4,1.24,3.23,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_9_test,b43,p2,Eng,mixed,9,13,3.32,3.92,12,Eng,69,45,69,45,0.652173913,0
b43_edp2_longestoverlap_ISI_10_test,b43,p2,Eng,mixed,10,7,1.6,4.37,12,Eng,69,45,69,45,0.652173913,0
b43_eop2_longestoverlap_ISI_0_test,b43,p2,Eng,single,0,6,2.26,2.65,12,Eng,69,45,69,45,0.652173913,0
